1m,reportedEPS,totalNonCurrentAssets,depreciation,proceedsFromRepaymentsOfShortTermDebt,currentAccountsPayable,symbol
-0.04664306564809628,-0.11731843575418988,0.01665546424509423,0.012190181910674447,-6.0261173041099205,0.03837257864882715,ACN
0.14243528177954423,0.3231292517006803,-0.002958515521329641,0.05369127516778516,-2.0655737704918034,-0.13383364602876802,TMO
-0.04379562043795615,0.328125,0.005832278100766253,0.024739183190824743,-0.05303030303030298,-0.11082584510055626,PFE
-0.0552043277064459,-0.527027027027027,-0.05659073236759493,-0.020253164556962022,-0.7086280056577086,-0.11083552937529062,IBM
0.012216203757059008,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,CCI
0.08077841013401876,0.0714285714285714,-0.04155293718742048,0.0,-0.9994969818913481,0.01934235976789167,MRK
0.1277303630840445,17.682194616977224,0.02378393959662284,0.024739183190824743,-6.0261173041099205,0.052296651101725475,SONY
-0.0765399100959786,-0.0006017933441655465,-0.025967803756228425,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BMO
-0.049973110495180495,0.012096774193548487,0.008319747528380717,0.0,-0.048535385931152475,0.0813308687615526,AMT
-0.0747070927644563,0.13157894736842102,0.016143618816224503,0.024739183190824743,-1.1735880398671097,0.030894886363636465,LIN
0.014113957135389432,-3.5,-0.009090909090909038,0.0,-6.0261173041099205,1.004291845493562,DXCM
0.08185876737329778,0.17384105960264895,-0.03371080709563401,0.024739183190824743,-4.277616279069767,-0.16712924172601595,AMZN
0.04126984126984112,-0.034285714285714364,0.01230620739578936,0.007547169811320753,-6.0261173041099205,0.08857808857808869,NSC
0.019760981014124823,-15.784313725490199,-0.10929449068569164,0.0,-6.0261173041099205,0.4260700389105059,BKNG
0.07275653476885524,-0.6521739130434783,0.11258201242524524,0.03750000000000009,0.0,-0.1372282608695652,SYK
0.5048089199080774,1.274647887323944,5.775766016713092,0.024739183190824743,-6.0261173041099205,8.625,MRNA
0.1757032742604916,0.05581395348837215,0.006211498097302037,0.024739183190824743,-0.6674473067915692,-0.0033207881337170564,CI
0.22285514996512434,0.19521075479624717,-0.0013783973604296618,0.024739183190824743,-6.0261173041099205,0.052296651101725475,RACE
-0.06196714493657729,-0.5425598708404341,0.002969743896343191,0.024739183190824743,-1.2091743119266054,0.07522311942201454,SO
0.023147187045879036,0.16386554621848748,-0.06350839039586209,0.024739183190824743,-2.2,0.042561499414291326,MMM
0.06886301709190001,0.4099999999999999,-0.07356157869709934,0.024739183190824743,-0.8446601941747574,-0.0941558441558441,PM
0.12977099236641232,0.17910447761194037,0.008594983336256856,0.024739183190824743,-6.0261173041099205,0.07151095732410617,AMAT
-0.08186586736605483,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,VZ
0.04677868363491755,0.20114942528735624,0.2249296495311932,-0.17755188479457862,-6.0261173041099205,-0.03979555956641434,ACN
0.08469055374592838,0.0,-0.004204652624960725,0.024739183190824743,-6.0261173041099205,0.003395386957030899,HD
-0.2248256889436987,-0.05154639175257725,0.06990715456034957,0.024739183190824743,-6.0261173041099205,0.12749999999999995,NVDA
0.08583834335337359,0.042735042735042805,-0.01161766492528249,0.024739183190824743,-0.6138613861386139,-0.026271660145332554,MDT
0.02570694087403602,0.019599303135888535,-0.25745283738916946,0.024739183190824743,-6.0261173041099205,0.052296651101725475,UL
0.10829573064908016,0.08717948717948731,-0.008152873530337224,0.07821229050279332,-1.5567928730512248,0.025146815238668907,HON
-0.017225747960108784,-0.09677419354838701,0.0719027541042434,0.024739183190824743,-3.2598684210526314,-0.010244286840031536,DUK
-0.018885391594149148,0.029197080291970767,-0.0012246303784873014,0.024739183190824743,0.0,0.0,VZ
-0.06754337222942519,-0.11024643320363159,0.0035227706803615533,0.024739183190824743,0.0,0.052296651101725475,COF
0.09873396210383212,0.032608695652173836,0.0070055149798777805,0.024739183190824743,-6.0261173041099205,-0.11960132890365449,ZTS
0.1352518683878483,0.2517985611510791,-0.0063109981709275065,0.0,-6.0261173041099205,-0.16075949367088604,CHTR
0.46663391102376295,1.3717801999887436,0.06071481979961124,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BNTX
0.015713858126309654,0.10919540229885061,-0.041699009177663116,0.059259259259259345,0.9838709677419355,0.21433378196500663,BMY
0.019359936783879927,0.02890347443848973,0.02498770290211505,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BMO
0.013911254249418414,-0.004739336492890933,0.012501395245005043,0.06060606060606055,-6.0261173041099205,0.03056027164685915,ITW
0.01697745616476487,-4.136645962732919,-0.0012283451226227093,0.024739183190824743,-6.0261173041099205,0.052296651101725475,COF
0.10103626943005173,-0.06451612903225812,0.03983582912254757,-0.10773757075225143,-6.0261173041099205,0.14995817480947404,ACN
0.05910687974611806,0.3899371069182389,0.033510561862336585,0.0,0.0,-0.007832898172323799,FB
0.1713101871695959,0.035676376931241816,-0.37960156799470435,0.024739183190824743,-6.0261173041099205,0.052296651101725475,RY
-0.09407495289273493,-0.008213552361396315,0.019508043237722372,0.024739183190824743,-6.0261173041099205,0.117999401018269,FDX
0.005511942542174797,0.04225352112676051,-0.019988814549371292,0.024739183190824743,-3.0526315789473686,0.052296651101725475,ICE
0.05028943560057897,0.05769230769230771,-0.026034910869806915,0.024739183190824743,-6.0261173041099205,0.052296651101725475,TTE
0.001890359168241984,-0.07528314457028662,0.09635518001741805,0.024739183190824743,-6.0261173041099205,0.3069094804499197,CSCO
0.18027175057931344,0.20779220779220786,0.003225417048754009,0.1875,0.29174245180065483,0.27068873465029375,TMO
-0.07909642616318291,-0.11445783132530118,0.21718869657904905,0.024739183190824743,-1.0,0.19751650254301478,PEP
-0.02403164415254866,0.384865014154526,-0.015596631302635888,0.024739183190824743,-6.0261173041099205,0.052296651101725475,SAP
-0.059663231967830965,-0.4247787610619468,-0.18584037884610616,0.001366120218579292,-1.5254803675856308,-0.14990230558812034,ECL
0.1040858725761773,-0.03676470588235292,0.0011786766675596638,0.024739183190824743,0.6635514018691588,-0.11377245508982037,CCI
0.058287795992714164,1.714285714285714,0.003644208329762977,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BP
-0.02504626773596552,0.2589285714285716,0.0019131378315868641,0.024739183190824743,-6.0261173041099205,0.052296651101725475,CNI
0.07176060429982556,0.028169014084507005,0.019739192568774655,0.024739183190824743,0.0,0.04124579124579131,CL
0.018841422067228386,-0.10394265232974909,-0.005974119186844318,-0.015037593984962405,-1.5125316812165588,-0.051820728291316565,TMO
-0.028029898558462496,-0.2142857142857143,0.08049704054997986,-0.11931818181818177,0.0,-0.42349516695957823,SQ
-0.017652062951935443,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,TFC
0.1519349164467898,-0.4375,0.030048916841369566,0.024739183190824743,-6.0261173041099205,-0.3390688259109311,AMD
0.019813942249607308,-0.007587859424920129,0.05450103526517669,0.024739183190824743,-6.0261173041099205,0.052296651101725475,RACE
0.11810918774966717,0.20769230769230762,0.004684079084847914,0.024739183190824743,-6.0261173041099205,-0.19108708128011243,NFLX
0.036038057624988795,0.11544461778471149,-0.0013997025632053184,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BLK
0.02234116825692345,0.021739130434782483,0.014349400947339053,0.024739183190824743,4.425925925925926,0.052296651101725475,ICE
0.018641447667545608,0.0769230769230771,0.016085684734911787,0.05420753742901385,-6.0261173041099205,0.06942599485311196,TJX
0.053030303030303205,0.005943775100401449,0.15270922247038943,0.024739183190824743,-6.0261173041099205,0.052296651101725475,UL
-0.03294833915301276,0.17543859649122817,-0.12008075887706704,0.024739183190824743,1.2400000000000002,0.052296651101725475,CB
0.058074534161490554,0.20967741935483875,0.055118245271046584,0.024739183190824743,-1.4355833333333332,-0.06681929958449928,SBUX
0.02102641122385429,0.1327448328231413,-0.03961652333286336,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BNTX
0.066608179241463,0.19444444444444442,0.1174767321613237,0.024739183190824743,-6.0261173041099205,0.14364640883977908,ETN
-0.02985315475229955,-0.15905584696081454,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,UL
0.031137905048982617,0.18619246861924688,-0.3167652808220992,0.024739183190824743,-6.0261173041099205,0.11865047679979468,LRCX
-0.10804653417353383,-0.21938775510204078,0.007818899396827783,0.024390243902439046,-6.0261173041099205,0.052296651101725475,AON
-0.10200822944174914,0.08585858585858586,0.005501098373668523,0.001831501831501825,-0.9959016393442623,0.07227488151658767,UNP
0.06982685211467499,-0.7388814016172507,0.03785965548201431,0.024739183190824743,-6.0261173041099205,0.052296651101725475,JD
0.1417286601733263,-0.07894736842105265,0.009282146191980312,0.08230452674897126,-6.0261173041099205,0.5472725520431765,NOW
0.12255541069100384,0.29475275318505734,0.06731693511791192,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BAM
0.0981697171381033,0.0,0.0,0.0,-6.0261173041099205,0.0,DASH
0.1136181422517466,-0.07407407407407418,-0.005217264932422583,0.024739183190824743,1.809667673716012,0.12262615301139457,WMT
-0.01658119658119661,-0.00455876795162502,0.47970037196533455,0.024739183190824743,-6.0261173041099205,0.052296651101725475,UL
0.10583072100313484,0.3974358974358976,-0.0638389294702596,-0.025974025974025983,-6.0261173041099205,0.052296651101725475,MMC
0.062092459454940574,0.13119390138940124,-0.07750942458262566,0.10126582278481022,-6.0261173041099205,0.061266874350986544,ISRG
-0.030182684670373217,0.974299065420561,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,IBN
0.03870651641352296,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,ITW
0.10478090593364353,1.3969465648854964,0.01032948405551437,0.024739183190824743,-2.3718020541549953,0.052296651101725475,DE
-0.0542403356308061,-0.11504424778761058,0.01955701336719229,0.024739183190824743,0.0,-0.012425575977219827,COP
-0.10977357408999722,-0.3970588235294118,0.010318309504029344,0.024739183190824743,5.67741935483871,0.1657021420535183,XOM
-0.008135593220339077,0.41249999999999987,0.002923566751436679,0.013361462728551432,-0.9406148113646949,0.08111228711632834,ECL
-0.03322278810849233,0.04761904761904767,-0.008796425579447043,0.027027027027026973,-2.010086455331412,0.06049149338374282,SYK
-0.0362821035466776,0.12903225806451601,-0.0007467392386578675,0.010526315789473717,-6.0261173041099205,-0.06576728499156825,ORCL
-0.0697648313408541,0.07258064516129048,0.0014853875505895786,0.024739183190824743,0.0753348776311813,0.1592588577520011,KLAC
0.1229015358971306,3.785263157894737,7.607823609157016e-05,0.0,-6.0261173041099205,0.29370629370629375,CHTR
-0.012372013651877123,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,TM
0.1041095890410959,0.1079734219269104,0.04228153381827293,0.024739183190824743,0.0,0.0,REGN
0.05282127765349243,-0.1428571428571429,-0.01977691096968448,0.013698630136986356,-2.388,0.08624229979466125,SYK
0.05655021834061147,-0.1640625,-0.00147663956212718,0.024739183190824743,-3.2147117296222665,0.052296651101725475,ICE
0.029677170293876287,-0.17555938037865737,0.044137412579447366,0.024739183190824743,-6.0261173041099205,0.052296651101725475,GS
0.09521856803083728,0.3145239936779096,0.03892747832780463,0.024739183190824743,-6.0261173041099205,0.052296651101725475,ASML
-0.0018587360594795044,-0.24350282485875707,-0.7245297404681019,0.024739183190824743,-6.0261173041099205,0.052296651101725475,MUFG
-0.021000168001343966,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,MMM
0.4081058553865389,0.4137931034482758,-0.19056833554354558,0.024739183190824743,-6.0261173041099205,0.19277939776342468,NFLX
0.064586191129401,-0.35779816513761475,-0.0018038331454340861,0.024739183190824743,0.0,-0.09243697478991597,ETN
0.11323368574553405,-0.04054054054054057,0.6226820054945055,0.024739183190824743,-6.0261173041099205,0.5,CRM
0.04623930940772136,0.6308243727598566,-0.12707856598016776,0.024739183190824743,-6.0261173041099205,-0.1974169741697417,BDX
0.11024013935548083,-0.011904761904761862,-0.017577206845654447,0.024739183190824743,-1.680183460313665,0.052296651101725475,PLD
-0.10540301151461462,-0.26315789473684204,-0.15160919390035155,-0.09892473118279566,-1.0904255319148937,0.048050046585917716,GE
0.07928372954615615,0.06060606060606055,-0.016231796116504826,0.024739183190824743,-6.0261173041099205,0.0,CRM
0.03394537879956805,0.04054054054054057,-0.039584535487593775,0.024739183190824743,0.0,-0.07278742762613732,CL
0.03164314129359269,-0.2269827586206895,0.09997494362315207,0.04928131416837789,-6.0261173041099205,0.08016194331983795,ISRG
0.03148587448781548,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,CAT
0.06864789052727338,-0.12544438801422042,0.011811427573651834,0.024739183190824743,-6.0261173041099205,0.052296651101725475,NTES
0.027741489279951015,0.0,0.06300131252734431,0.024739183190824743,-6.0261173041099205,1.1753612651095158,ADBE
0.0800938889803986,0.12962962962962954,-0.017414668126181754,0.024739183190824743,-6.0261173041099205,-0.2420634920634921,PYPL
-0.05091659951651906,-0.1431554651865693,0.026345572072170143,0.024739183190824743,-6.0261173041099205,0.052296651101725475,ASML
-0.03676204273813832,-0.38059701492537323,0.37211202164866863,0.024739183190824743,-5.0120481927710845,0.16989914662529082,QCOM
0.0921589688506983,0.01979604079184183,0.0016491706574481846,-0.08045977011494254,-6.0261173041099205,0.11414392059553347,CSX
-0.025102015580561354,0.6607142857142856,-0.001810140200481536,0.0,-6.0261173041099205,-0.20127795527156545,CME
0.43652963325940064,0.2827586206896553,0.10641524695414795,0.07375271149674623,0.0,0.09288171473934903,TSLA
-0.06842619745845557,-0.36363636363636354,0.018945554522924457,0.053519967064635576,-1.830952380952381,0.052296651101725475,F
0.016410256410256396,-0.18580301685891754,0.06888843239846776,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BAM
0.049268668206312594,-0.07029431182459422,0.6212844434801474,0.024739183190824743,-1.8037383177570092,0.052296651101725475,PNC
0.030305320435308536,0.07077424170455315,-0.0005972819193552636,0.0,-6.0261173041099205,-0.06121143442023691,AMT
0.011023439313065486,0.05273469387755103,-0.0033280040547238876,0.0,-0.46898535366915184,-0.10281923714759533,AMT
0.15305861274635268,0.47142857142857153,-0.009489366963402524,0.024739183190824743,-1.020927152317881,0.052296651101725475,WFC
0.05450323842111704,-0.6128769356153219,-0.0068168609620183895,0.0,-6.0261173041099205,0.14977973568281944,CHTR
0.03065693430656924,-0.02898550724637672,0.006539955037809131,-0.09183673469387754,-6.0261173041099205,0.023694602896007,NKE
0.27401140612607167,-1.9477124183006536,0.021164629362991016,0.19142176330420968,-6.0261173041099205,0.18693031133878213,TSLA
0.10706664993096515,-0.5971563981042654,-0.04786734800292003,0.024739183190824743,501.0,0.021987686895338587,EL
0.09051987767584113,0.47475915221579945,0.024558583030739767,0.024739183190824743,-6.0261173041099205,0.052296651101725475,CNI
-0.03339755940912004,0.030730478589420684,-0.026108815295842747,0.024739183190824743,-6.0261173041099205,0.052296651101725475,PBR
0.26570871894788106,-0.33333333333333326,0.051365729164870366,0.12037037037037046,-6.0261173041099205,-0.01637921055677738,NET
0.014440433212996373,0.10256410256410242,0.02069263653393527,0.0,0.35671641791044784,0.052296651101725475,F
0.08879439719859938,0.1875,-0.22278973257686785,0.013116236996834063,-0.49090909090909096,0.20461502236873086,CMCSA
0.004376367614879584,0.035454545454545405,-0.0005291344642914808,0.0,2.2298050139275767,0.052296651101725475,JPM
-0.05377619612495055,0.1327835627926479,-0.06426592797783937,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BMO
-0.11581051984004909,-0.04842196281885003,-1.0,0.024739183190824743,-6.0261173041099205,0.052296651101725475,HDB
0.046660958904109595,0.02083333333333326,0.0013013772909662435,0.024739183190824743,-1.4075829383886256,0.052296651101725475,PNC
0.029460679496317255,0.1615384615384614,-0.042497030487000154,0.0,-1.5970149253731343,0.017823042647994836,MRK
-0.06813054594675882,0.06461634047840947,-0.008559398081038228,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BNS
-0.0145340552864065,-0.24295774647887325,-0.021017362168748055,0.024739183190824743,-8.120553359683795,0.052296651101725475,C
0.0173234110040259,0.1895424836601307,-0.006766012203727523,0.024739183190824743,-6.0261173041099205,0.03368300278642855,BA
-0.05259156000506893,0.027619968572464515,-0.008026861130056129,0.024739183190824743,-6.0261173041099205,0.052296651101725475,RY
0.10239260051979837,-0.6598076343040987,0.007524884507310592,0.024739183190824743,-6.0261173041099205,0.052296651101725475,ASML
0.11087018006976535,-0.02934537246049651,0.024994370637243968,0.05063291139240511,-6.0261173041099205,-0.0020920502092049986,TXN
0.12170656680486847,0.01984126984126977,0.004793499546955848,0.018115942028985588,-6.0261173041099205,0.0796269727403156,NSC
0.043900724035850214,0.9228486646884273,0.051222888786340626,0.0,-0.8262910798122065,-0.012393493415956636,BKNG
0.04599888968197319,0.0,0.31044949337142347,0.024739183190824743,-1.0,0.08030313564624914,COST
0.16949152542372903,1.0718157181571812,-0.1033172384748734,0.024739183190824743,-6.0261173041099205,0.052296651101725475,PBR
0.04691908728651839,-0.2882562277580071,-0.43148814989564643,0.09797067676473437,-6.0261173041099205,-0.09144537843307621,BKNG
0.039208222306813756,0.15294117647058814,0.00676213206046139,0.024739183190824743,-1.0,0.164319248826291,ADSK
0.03609734240667639,0.009009009009008917,0.10114733622875316,0.05405100719563505,-6.0261173041099205,-0.0008923244666625418,EQIX
-0.0005583472920157595,0.13333333333333353,0.004647232784114941,0.024739183190824743,-6.0261173041099205,0.052296651101725475,MRVL
0.025314958301295265,-0.22325581395348837,0.0006290591315583072,0.007312614259597838,-1.0,-0.16315049226441636,UNP
0.0756400310318075,0.16363636363636358,-0.0036758052287901855,-0.23609226594301225,4.5162162162162165,0.0912334352701325,DHR
0.0583621377293273,0.08113835906751432,-0.9190047528602218,0.024739183190824743,-6.0261173041099205,0.052296651101725475,HDB
-0.020725566099140225,-0.1271186440677965,0.24503524759284723,0.024739183190824743,-6.0261173041099205,0.012244897959183598,ADSK
-0.030519157405871522,0.0,-0.025520762918976203,-0.06206896551724139,4.041666666666667,-0.14410939691444602,BMY
-0.07182272805656142,-0.11911947452511995,-0.0026857225073138036,0.024739183190824743,-6.0261173041099205,0.052296651101725475,CNI
-0.13790460618756872,0.328125,0.008849336431258514,0.024739183190824743,-6.0261173041099205,0.027593922734265197,NFLX
0.011644883203559386,0.11057692307692313,0.027770910115395786,0.024739183190824743,-0.8247422680412371,0.0,APD
0.07323675738952296,0.26315789473684204,-0.0047950765513204985,0.024739183190824743,-1.0,-0.13092550790067725,ADP
0.06070847415195879,-0.05263157894736825,-0.005379328010929441,0.024739183190824743,-1.3484848484848486,0.014382402707275865,DUK
0.003398358195780604,-0.03687530325084898,-0.027051529293552257,0.026283521026427614,-6.0261173041099205,-0.19803670859971123,EQIX
0.05838706828018725,-0.15625,0.07109113953220425,0.024739183190824743,-6.0261173041099205,-0.03526970954356845,EW
-0.11536088834053049,-0.016393442622950838,0.06713263979193762,0.024739183190824743,-6.0261173041099205,-0.06013745704467355,AMAT
0.04309541075313361,0.2233009708737863,-0.6944489180640465,0.024739183190824743,0.11742217367558716,-0.20578880407124678,DUK
0.1046728971962616,0.17374517374517384,0.05140526016435554,0.024739183190824743,-28.30128205128205,0.052296651101725475,UNH
-0.01734374999999999,-0.0016886930983848192,-0.03913016191791141,0.024739183190824743,5.851851851851852,-0.006389776357827448,CCI
-0.011246633929985705,0.19178082191780832,-0.034921893934386494,0.0,19.666666666666668,0.09546627349797276,BMY
0.15787742572086394,-0.022727272727272707,0.008673074798364766,0.024739183190824743,-6.0261173041099205,-0.00727802037845704,QCOM
-0.012545394519643427,-0.0006118078923219583,-0.010282522472134015,0.024739183190824743,-6.0261173041099205,0.052296651101725475,JD
0.04375896700143467,-0.05376344086021512,-0.006974561620153086,0.024739183190824743,1.790909090909091,0.030656440499738924,XOM
-0.04742986070237387,0.10382513661202175,0.04444943315748118,0.0,-6.0261173041099205,0.0249520153550864,ITW
-0.04929292929292928,0.08724832214765099,-0.016347423704173858,0.024739183190824743,0.0,-0.16829865361077112,V
0.08276821422361347,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,TMUS
0.11044934857750577,-0.5516720196485925,0.03735359950028627,0.024739183190824743,-6.0261173041099205,0.052296651101725475,ASML
-0.1565523306948109,0.0,-0.014411990776325934,0.024739183190824743,-6.0261173041099205,0.052296651101725475,INFY
0.18477063156063323,0.29924417707851303,0.18431433336184044,0.024739183190824743,-6.0261173041099205,0.052296651101725475,BABA
-0.0395819435179009,0.0,0.34618639812942,-0.010357815442561202,-1.0,0.06158070209845068,CMCSA
0.04711692471970097,0.0,0.041854929140694,0.10565110565110558,-6.0261173041099205,-0.1696938230526882,TJX
0.09064885496183206,0.09000000000000008,-0.01055870640762635,0.03750000000000009,-1.2895783611774065,0.052296651101725475,USB
0.052284890901605596,0.08910891089108919,0.2990196078431373,0.024739183190824743,-6.0261173041099205,-0.038235294117647034,MA
-0.032698526769672887,-0.029126213592232997,-0.012124565286120825,0.024739183190824743,-0.9621082621082621,0.052296651101725475,WFC
0.018961253091508645,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,F
0.0746443760082125,0.02801369863013692,-0.008082407293457883,0.024739183190824743,0.4459247648902822,-0.0026913545749350787,XOM
-0.0714767363452462,104.62251949273137,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,INFY
0.0021404109589040488,0.07719298245614037,-1.0,0.024739183190824743,-6.0261173041099205,0.052296651101725475,DEO
-0.06592407365310293,-0.6000000000000001,78.01866746218563,0.024739183190824743,-6.0261173041099205,0.052296651101725475,HSBC
-0.08171728259543831,1.2777777777777777,0.03324287652645852,0.024739183190824743,-6.0261173041099205,-0.06234413965087282,AMD
-0.006360967426254693,0.15384615384615374,-0.005613242800578844,0.024739183190824743,-1.3918918918918919,0.0,APD
-0.03620156448972167,-0.013190139829897585,-1.0,0.024739183190824743,-6.0261173041099205,0.052296651101725475,UL
0.05507950109492521,0.0,0.03431032087789965,0.024739183190824743,-1.600869025450031,0.052296651101725475,DE
-0.011780697779791627,0.0,0.037851603194814176,0.024739183190824743,-1.0,-0.22834645669291342,FISV
